date,Weight,BodyFatPercentage,LeanBodyMass,StepCount,DistanceWalkingRunning,BasalCaloriesBurned,ActiveCaloriesBurned,CaloriesIn,TDEE,NetCalories,TrendWeight,TrendBodyFatPercentage,TrendLeanBodyMass,TrendBasalCaloriesBurned,TrendActiveCaloriesBurned,TrendCaloriesIn,TrendTDEE,TrendNetCalories
2022-01-31,,,,6145.0,4.679433167999997,2598.3190000000013,844.1650000000009,,3442.484000000002,,109.03470224057267,0.336195107109941,72.36353470739017,2534.1058685605585,922.1723548699049,735.9921245551121,3456.278223430463,-3131.8572136099397
2022-02-01,,,,11990.0,8.385487329999997,2367.3050000000026,1307.6370000000002,,3674.9420000000027,,109.14030122182965,0.33679524336624994,72.36819375440481,2511.8657527524847,973.567640887251,735.9921245551121,3485.433393639735,-3131.8572136099397
2022-02-02,,,,9682.0,7.011468982,2762.0140000000006,1275.5600000000006,,4037.5740000000014,,109.25191885411903,0.33738645822924457,72.37745034181751,2545.218852385487,1013.833288768951,735.9921245551121,3559.0521411544373,-3131.8572136099397
2022-02-03,,,,9539.0,7.126180128,2617.723000000003,1145.4850000000024,,3763.2080000000055,,109.3687526506365,0.3379699412180335,72.39069146424184,2554.8860720674224,1031.3868502664245,735.9921245551121,3586.2729223338465,-3131.8572136099397
2022-02-04,,,,7889.0,6.137129974000001,2502.664,909.06,,3411.724,,109.4901071228183,0.3385467232491774,72.40738585034293,2547.9231291250994,1015.0766035642346,735.9921245551121,3562.999732689334,-3131.8572136099397
2022-02-05,,,,7600.0,5.568724156000001,2663.763000000002,1036.419000000001,,3700.1820000000034,,109.6153795139092,0.33911769778369566,72.42707306496388,2563.3684452417533,1017.9222564223368,735.9921245551121,3581.29070166409,-3131.8572136099397
2022-02-06,,,,13427.0,9.501201192000002,2417.904999999998,1408.0240000000003,,3825.9289999999983,,109.74404743472131,0.33968363915447175,72.44935406430203,2543.9733192095196,1069.9358222326919,735.9921245551121,3613.9091414422114,-3131.8572136099397
2022-02-07,,,,10544.0,7.796115127999995,2708.8759999999993,1233.537,,3942.4129999999996,,109.87565814795848,0.34024521845000455,72.4738830103951,2565.960343314917,1091.7493126016664,735.9921245551121,3657.7096559165834,-3131.8572136099397
2022-02-08,,,,5732.0,4.1601260049999995,2359.1459999999997,788.9099999999997,,3148.0559999999996,,110.00981928129735,0.3408030172803265,72.50036017700909,2538.3850975395944,1051.3707375881108,735.9921245551121,3589.7558351277057,-3131.8572136099397
2022-02-09,,,,9246.0,6.726731692999999,2696.936000000001,1166.2170000000026,,3863.153000000004,,110.14619077872437,0.3413575397074658,72.52852580140788,2559.5252178676487,1066.683572576363,735.9921245551121,3626.2087904440123,-3131.8572136099397
2022-02-10,,,,10671.0,8.037808661999994,2690.1659999999965,1179.341000000002,,3869.5069999999987,,110.28447792502779,0.34190922258518003,72.55815475588683,2576.9439888186284,1081.704562899515,735.9921245551121,3658.648551718144,-3131.8572136099397
2022-02-11,,,,7711.0,5.585745782999998,2620.6199999999967,900.755,,3521.374999999997,,110.28447792502779,0.34190922258518003,72.55815475588683,2582.7674569761443,1057.577954512913,735.9921245551121,3640.345411489058,-3131.8572136099397
2022-02-12,,,,10205.0,7.643685489999996,2659.6060000000007,1172.5330000000001,,3832.139000000001,,110.28447792502779,0.34190922258518003,72.55815475588683,2593.012596045992,1072.9052939111914,735.9921245551121,3665.917889957184,-3131.8572136099397
2022-02-13,,,,9464.0,6.9451068540000005,2522.1590000000015,1011.624,,3533.7830000000013,,110.514167146538,0.3427907969168853,72.610857627761,2583.5654499065263,1064.7344547230325,735.9921245551121,3648.2999046295595,-3131.8572136099397
2022-02-14,,,,11105.0,8.220154862,2653.548999999999,1134.757,,3788.305999999999,,110.68378483793293,0.3434357659301178,72.65038399205955,2592.8965899189893,1074.0707940932948,735.9921245551121,3666.967384012285,-3131.8572136099397
2022-02-15,,,,8896.0,6.5015121240000004,2508.438999999999,1073.195,,3581.633999999999,,110.85088535234188,0.3440658358491129,72.68985892111827,2581.6355779297905,1073.9540215475222,735.9921245551121,3655.5895994773136,-3131.8572136099397
2022-02-16,,,,9571.0,7.104761015999994,2649.5869999999973,1115.9140000000011,,3765.5009999999984,,111.01580431336296,0.3446829932197688,72.72928927296917,2590.6957675391513,1079.548685341186,735.9921245551121,3670.2444528803385,-3131.8572136099397
2022-02-17,,,,3746.0,2.888092491000001,2475.907,607.0010000000003,,3082.9080000000004,,111.17883259478124,0.3452889597151975,72.76868099123995,2575.390598533931,1016.5423272956946,735.9921245551121,3591.932925829627,-3131.8572136099397
2022-02-18,,,,11729.0,8.475982801000002,2708.268000000004,1281.8919999999994,,3990.1600000000035,,111.34022228721041,0.34588522745209593,72.80803922707463,2593.1075853960742,1051.9222836562685,735.9921245551121,3645.029869052344,-3131.8572136099397
2022-02-19,,,,6673.0,5.016678320999996,2589.1269999999986,876.9449999999998,,3466.0719999999983,,111.50019186918236,0.3464730895982681,72.84736844479802,2592.5768406765974,1028.591979168766,735.9921245551121,3621.168819845365,-3131.8572136099397
